,CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Latitude,Longitude,FoodDesert
88,6067005605,California,Sacramento,1,3124,1217,0,14,0.0044814,0,0,0,0,0,1,29.7,39478,0,0,0,0,0,0,0,0,37.93332922,0,0,13.44868338,0,37.93332922,0.012142551,13.44868338,0.004304956,10.60591404,0.003394979,2.143646568,0.000686186,25.60476035,0.008196146,1.703654125,0.000545344,1.671154682,0.000534941,0.020305756,6.50E-06,0,0,8.933454923,0.002859621,12.37090379,0.003959956,0.701435715,0.000576365,2.570076793,0.002111813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,779,313,1879,369,146,12,28,690,866,111,262,38.5922351,-121.3922567,0
89,6067005606,California,Sacramento,1,4029,1805,0,33,0.0081906,0,0,0,0,0,0,10.9,86350,0,1,0,1,0,0,0,0,1974.994968,0,0,281.2598688,0,1974.994968,0.490194829,281.2598688,0.069808853,373.8819528,0.092797705,324.9366957,0.080649465,1563.972703,0.388178879,55.25976687,0.013715504,91.47192073,0.022703381,5.93343848,0.001472683,18.47062091,0.004584418,239.8865114,0.059539963,334.7230626,0.083078447,23.63906506,0.013096435,73.27899252,0.04059778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,779,667,3019,248,237,10,38,477,634,124,155,38.5813575,-121.3922087,0
90,6067005701,California,Sacramento,1,3060,1282,0,0,0,0,0,0,0,0,0,6.6,88750,0,1,0,1,0,0,0,0,1499.220674,0,0,316.0003589,0,1499.220674,0.489941397,316.0003589,0.103268091,321.9854187,0.105223993,238.2003127,0.077843239,1269.459472,0.414856037,39.48286938,0.012902898,70.44997415,0.023022867,0.933522351,0.000305073,16.12232699,0.005268734,102.7724951,0.033585783,162.4331356,0.053082724,26.53899502,0.020701244,8.889741383,0.006934276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,640,580,2548,73,179,8,37,215,324,68,17,38.6029975,-121.3738164,0
91,6067005702,California,Sacramento,1,4795,1861,0,0,0,0,0,0,0,0,0,2.1,140781,1,1,1,1,1,0,0,846.9133451,3267.492997,846.9133451,56.77323822,359.9606678,56.77323822,3267.492997,0.681437538,359.9606678,0.075070004,847.9546885,0.176841437,588.3670909,0.122704294,2913.900346,0.607695588,33.8331524,0.007055923,137.8466382,0.028747995,3.46034665,0.000721657,12.15351181,0.002534622,166.2989938,0.034681751,204.1163433,0.04256858,44.81925352,0.024083425,21.36227191,0.011478921,846.9133451,0.176624264,56.77323822,0.011840091,212.3892361,0.044293897,163.4965503,0.034097299,744.0684085,0.155175893,6.005303815,0.00125241,35.50852461,0.007405323,1.031056497,0.000215027,3.880579174,0.000809297,56.41947887,0.011766315,52.79569402,0.011010572,3.374624128,0.001813339,5.687739627,0.003056281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,1205,846,4280,48,199,7,19,242,309,76,32,38.5863007,-121.3743962,0
92,6067005801,California,Sacramento,1,5050,2217,0,6,0.0011881,0,0,0,0,1,0,5.9,88295,0,1,0,1,0,0,1,183.4986969,2612.68781,183.4986969,47.71011076,687.8740671,47.71011076,2612.68781,0.517363923,687.8740671,0.136212687,569.992207,0.112869744,432.1522036,0.085574694,2112.956233,0.418407175,126.6945324,0.025088026,89.82625446,0.017787377,20.12975864,0.003986091,25.62478418,0.005074215,237.4562588,0.047021041,330.4323851,0.065432155,108.8109304,0.049080257,23.20903174,0.010468666,183.4986969,0.036336376,47.71011076,0.009447547,38.9399191,0.007710875,25.72413278,0.005093888,132.2636943,0.026190831,21.688032,0.00429466,7.318667152,0.001449241,1.447753968,0.000286684,1.322048992,0.000261792,19.45849903,0.003853168,27.57912907,0.005461214,8.645062209,0.003899442,1.841850706,0.000830785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,1057,885,4248,150,205,28,44,375,552,140,47,38.6027461,-121.355268,0
93,6067005803,California,Sacramento,1,3545,1454,0,27,0.0076164,0,0,0,0,0,0,2,126131,1,1,1,1,1,0,0,1452.703688,2555.290467,1452.703688,96.88870209,250.3348799,96.88870209,2555.290467,0.720815365,250.3348799,0.070616327,487.3867385,0.137485681,750.3986031,0.211678026,2212.40395,0.624091382,23.00000011,0.006488011,222.9005929,0.062877459,4,0.00112835,12.69828899,0.003582028,80.2876251,0.022648131,117.876184,0.033251392,10.9730324,0.00754679,14.57802577,0.010026153,1452.703688,0.409789475,96.88870209,0.027331087,271.4979415,0.076586161,442.4436233,0.124807792,1248.293485,0.352127922,13.37186232,0.003772035,135.0390738,0.038092828,3,0.000846262,5.078232024,0.001432506,47.92102975,0.013517921,68.15920198,0.019226855,0,0,8.313855029,0.00571792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,696,999,3087,44,268,4,18,124,181,29,20,38.5829045,-121.3578694,0
94,6067005804,California,Sacramento,1,2585,1111,0,0,0,0,0,0,0,0,0,2.4,126667,0,1,0,1,0,0,0,33.87933064,1298.944847,33.87933064,1.155215845,73.7961483,1.155215845,1298.944847,0.502493171,73.7961483,0.028547833,253.448535,0.098045855,349.1785527,0.135078744,1130.99341,0.437521629,15.71984864,0.006081179,107.7446015,0.041680697,0.959320843,0.000371111,2.272852852,0.000879247,41.25481322,0.015959309,55.17289253,0.021343479,32.01660839,0.028817829,3.393538859,0.00305449,33.87933064,0.013106124,1.155215845,0.000446892,4.606639922,0.001782066,13.94051638,0.00539285,26.69567204,0.010327146,1.750624057,0.000677224,4.804849774,0.001858743,0,0,0.016615955,6.43E-06,0.611568511,0.000236584,1.163370252,0.000450047,0.135935213,0.000122354,0.0925469,8.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,549,693,2270,27,175,1,5,107,156,89,7,38.5863682,-121.3394431,0
95,6067005901,California,Sacramento,1,5892,2402,0,412,0.0699253,0,0,0,0,1,0,10,82674,1,1,1,1,1,0,1,4654.659417,5892.000056,4654.659417,850.3021326,1023.728352,850.3021326,5892.000056,1.00000001,1023.728352,0.173748872,1026.000011,0.174134421,1723.000028,0.292430419,4970.000051,0.843516641,159.0000043,0.026985744,303.0000016,0.051425662,5.00000004,0.000848608,53.00000034,0.008995248,402.0000046,0.068228107,543.0000028,0.09215886,137.9949167,0.057450007,93.34196891,0.038860104,4654.659417,0.789996507,850.3021326,0.144314686,861.6811629,0.146245954,1193.519449,0.202566098,3875.293911,0.657721302,141.3205954,0.023985166,240.0312921,0.040738508,3.083126376,0.000523273,49.5163405,0.008403995,345.4141717,0.058624265,473.6223188,0.080383964,95.05050764,0.039571402,71.81386209,0.029897528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,1026,1723,4970,159,303,5,53,402,543,140,90,38.6362404,-121.3570367,0
96,6067005903,California,Sacramento,1,2277,1097,0,0,0,1,1,1,0,0,1,20.1,40671,1,1,1,1,1,0,0,2258.237232,2277.000029,2258.237232,1100.976157,1106.086244,1100.976157,2277.000029,1.000000013,1106.086244,0.48576471,432.0000111,0.189723325,219.0000057,0.096179186,1594.000009,0.700043921,271.0000065,0.119016252,79.0000015,0.034694774,8.000000064,0.003513395,19.99999999,0.008783487,305.0000056,0.13394818,329.0000061,0.144488365,84.59874528,0.077118273,172.2819303,0.15704825,2258.237232,0.991759874,1100.976157,0.48352049,427.581266,0.187782726,217.5275406,0.095532517,1581.636541,0.694614203,268.8150959,0.118056696,77.01148892,0.033821471,7.843465065,0.003444649,19.99999999,0.008783487,302.930635,0.133039365,328.0607961,0.144075888,83.54892305,0.076161279,171.152552,0.156018735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,432,219,1594,271,79,8,20,305,329,86,166,38.6137442,-121.3506355,0
97,6067005904,California,Sacramento,1,4825,2081,0,20,0.0041451,0,0,0,0,1,0,11.4,68806,1,1,1,1,1,0,1,3953.487719,4824.999953,3953.487719,1354.406847,1593.560269,1354.406847,4824.999953,0.99999999,1593.560269,0.330271558,1014.999991,0.210362692,866.9999922,0.179689118,3888.999967,0.806010356,298.9999961,0.061968911,185.9999984,0.038549222,18.99999899,0.003937824,45.99999917,0.009533679,385.9999945,0.079999999,595.9999898,0.123523314,135.7131969,0.065215376,203.6637585,0.097868217,3953.487719,0.819375693,1354.406847,0.280706082,833.6417759,0.172775498,722.5091828,0.149742836,3176.717653,0.658387078,263.7308276,0.054659239,146.9292454,0.030451657,18.56244356,0.003847139,33.64394725,0.006972839,313.9036052,0.065057742,458.1915105,0.094961971,112.374572,0.054000275,168.7100726,0.081071635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629,1015,867,3889,299,186,19,46,386,596,142,202,38.6206259,-121.3564193,0
98,6067006002,California,Sacramento,1,4624,2014,0,21,0.0045415,0,1,0,0,0,1,21.9,58740,0,1,0,1,0,0,0,26.33055544,2067.500462,26.33055544,9.381708145,665.7312982,9.381708145,2067.500462,0.447123802,665.7312982,0.143973032,451.2586047,0.097590529,320.3989147,0.069290423,1695.367298,0.366645177,100.1730536,0.021663723,52.22612746,0.011294578,6.11842544,0.001323189,25.09073007,0.005426196,188.5248366,0.040770942,243.9543302,0.052758289,76.76801377,0.038117187,120.9459717,0.060052618,26.33055544,0.005694324,9.381708145,0.002028916,5.577661872,0.001206242,2.588746011,0.00055985,22.34846061,0.004833145,0.136846185,2.96E-05,1.193808727,0.000258177,0.019549455,4.23E-06,0.289590333,6.26E-05,2.342299029,0.000506553,4.141057476,0.000895557,1.4499911,0.000719956,1.375602975,0.00068302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,1028,595,3288,370,274,16,50,626,759,252,249,38.6158347,-121.3737809,0
99,6067006003,California,Sacramento,1,4461,1745,0,48,0.0107599,0,1,0,1,1,1,23.4,47604,0,1,0,1,0,0,1,0,2766.031975,0,0,1090.413861,0,2766.031975,0.620047517,1090.413861,0.244432607,645.5625686,0.144712524,370.7773268,0.083115294,2174.009799,0.487336875,161.9315469,0.036299383,125.3944019,0.028109034,21.93803172,0.004917739,23.71763284,0.005316663,259.0405674,0.058067825,315.7057708,0.07077018,179.9069779,0.103098555,251.635591,0.144203777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858,1129,508,3190,309,189,45,50,678,867,278,397,38.6342017,-121.37517,0
100,6067006004,California,Sacramento,1,2319,1007,0,22,0.0094868,0,0,0,0,0,0,11.8,82361,0,1,0,1,0,0,0,0,1066.764784,0,0,215.6530472,0,1066.764784,0.460010687,215.6530472,0.092993983,206.0086007,0.088835102,292.7403502,0.126235597,935.273405,0.403308928,24.93806641,0.010753802,41.24968952,0.017787706,0.99999997,0.00043122,6.517536019,0.002810494,57.78608692,0.024918537,94.58644538,0.0407876,23.96365078,0.023797071,25.01413449,0.024840253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,426,541,1986,80,102,5,13,133,209,50,58,38.6249563,-121.3737088,0
101,6067006101,California,Sacramento,1,4608,2046,0,23,0.0049913,0,1,0,0,0,1,36.6,36750,0,1,0,1,0,0,0,0,919.5966251,0,0,399.6361772,0,919.5966251,0.19956524,399.6361772,0.086726601,196.0839409,0.042552939,100.0671207,0.021715955,572.12522,0.124159119,104.1814645,0.022608825,23.18648148,0.005031789,9.287196745,0.002015451,17.13617126,0.003718787,193.6800626,0.042031264,211.4368367,0.04588473,52.55675215,0.025687562,85.16487721,0.041625062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465,956,588,3109,443,195,57,62,742,885,302,403,38.6259083,-121.3914626,0
102,6067006102,California,Sacramento,1,3114,1657,0,6,0.0019268,0,0,0,0,0,1,22.6,38833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,518,586,2238,313,165,14,20,364,502,366,326,38.6142373,-121.392239,0
103,6067006201,California,Sacramento,1,6290,2655,0,1,0.000159,0,1,0,1,1,1,46,27478,0,1,0,1,0,0,1,0,3215.814456,0,0,2361.241372,0,3215.814456,0.51125826,2361.241372,0.375396085,823.685167,0.130951537,312.6819727,0.049710965,1664.297475,0.264594193,516.0937907,0.082049887,132.8656381,0.021123313,14.32017259,0.002276657,71.91854826,0.011433791,816.3188516,0.129780422,1020.354627,0.162218542,329.2095492,0.123996064,319.9215866,0.120497773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4046,1516,701,3549,926,296,40,116,1363,1745,452,613,38.6191125,-121.4079426,0
104,6067006202,California,Sacramento,1,3599,1434,0,11,0.0030564,0,1,0,1,1,1,49.9,23654,0,1,0,1,0,0,1,446.6650274,3599.000004,446.6650274,333.6507944,2593.817387,333.6507944,3599.000004,1.000000001,2593.817387,0.720705026,936.9999956,0.260350096,361.9999957,0.100583494,1946.999997,0.540983606,537.0000038,0.149208114,206.9999989,0.057515976,38.00000085,0.010558489,64.0000006,0.017782718,805.9999954,0.223951096,1194.999999,0.332036676,154.3350306,0.107625544,414.2031849,0.28884462,446.6650274,0.124108093,333.6507944,0.092706528,131.3453112,0.036494946,37.91495952,0.01053486,244.0655227,0.067814816,71.295285,0.019809749,13.24956179,0.003681456,6.813882291,0.001893271,9.812841594,0.002726547,101.4279413,0.028182257,153.1258501,0.042546777,22.30480987,0.015554261,47.11439132,0.032855224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609,937,362,1947,537,207,38,64,806,1195,158,435,38.6164065,-121.422268,0
105,6067006300,California,Sacramento,1,4592,1571,0,94,0.0204704,0,1,0,0,0,1,40,34219,0,1,0,1,0,0,0,0,1486.845871,0,0,1030.053421,0,1486.845871,0.323790477,1030.053421,0.224314769,375.9906232,0.081879491,113.4009638,0.024695332,886.9706816,0.193155636,160.7112764,0.0349981,94.5653779,0.020593506,2.582085887,0.000562301,26.71680027,0.005818119,315.2996348,0.068662812,497.3670542,0.108311641,66.78414629,0.042510596,129.5923681,0.082490368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677,1210,383,2631,451,363,42,105,1000,1544,229,403,38.6225203,-121.4292379,0
106,6067006400,California,Sacramento,1,5347,1719,0,6,0.0011221,1,1,1,1,1,1,33.1,38472,1,1,1,1,1,0,1,2857.256588,5014.444237,2857.256588,1940.197276,3378.135275,1940.197276,5014.444237,0.937805169,3378.135275,0.631781424,1486.271716,0.277963665,420.2302783,0.078591786,2488.837817,0.465464338,666.2194143,0.124596861,503.8187694,0.094224569,124.0555763,0.023200968,102,0.019076117,1129.512639,0.211242311,1427.167511,0.266909952,124.1639974,0.072230365,281.6794407,0.163862386,2857.256588,0.534366297,1940.197276,0.362857168,863.2984289,0.161454728,251.7515923,0.047082774,1582.715831,0.296000716,320.578609,0.059954855,269.8643513,0.050470236,54.70397995,0.01023078,47.48629758,0.008880923,581.9075135,0.108828785,750.4986348,0.140358825,61.48853977,0.035769948,158.2246269,0.092044576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3264,1597,442,2635,748,513,125,103,1223,1543,159,300,38.6416454,-121.420238,1
107,6067006500,California,Sacramento,1,6637,1873,0,26,0.0039174,1,1,1,1,1,1,40.9,36908,1,1,1,1,1,0,1,630.4059617,6509.264688,630.4059617,469.3396471,4309.831049,469.3396471,6509.264688,0.980754059,4309.831049,0.649364329,2154.165607,0.324569174,476.0542755,0.071727328,1705.868228,0.257023991,1716.846681,0.25867812,1239.078471,0.186692553,226.5818184,0.034139192,99.50769768,0.014992873,1521.381815,0.229227334,1775.91378,0.267577788,399.7094147,0.213405988,555.7337161,0.296707804,630.4059617,0.094983571,469.3396471,0.070715632,187.3034539,0.028221102,57.12800018,0.008607503,269.3531329,0.040583567,98.32030312,0.014813968,76.08679432,0.011464034,20.20375477,0.00304411,8.527033217,0.001284772,157.9149437,0.023793121,197.0822844,0.029694483,18.09306075,0.009659936,54.72665271,0.029218715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4214,2196,481,1745,1745,1250,227,103,1567,1819,434,595,38.6441696,-121.4385656,1
108,6067006600,California,Sacramento,1,6166,1934,0,21,0.0034058,0,1,0,0,0,1,38.5,34099,0,1,0,1,0,0,0,0,1582.255985,0,0,1153.18606,0,1582.255985,0.256609793,1153.18606,0.187023364,538.3880205,0.087315605,82.11091484,0.013316723,470.4043876,0.07629004,296.0018252,0.048005486,340.2133203,0.055175693,40.26436531,0.006530062,25.00692346,0.004055615,410.3651623,0.066552897,483.3153,0.078383928,80.66240047,0.041707549,128.3627149,0.066371621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4194,1957,410,2521,1006,899,91,120,1529,1974,436,552,38.6251651,-121.4409218,0
109,6067006701,California,Sacramento,1,8370,2350,0,276,0.0329749,0,1,0,0,0,1,20.5,49611,0,1,0,1,0,0,0,27.60336113,2215.283644,27.60336113,14.73043251,1024.810337,14.73043251,2215.283644,0.264669492,1024.810337,0.122438511,681.571777,0.08143032,143.0708047,0.017093286,869.297812,0.103858759,329.7836217,0.039400672,369.4705683,0.044142242,41.92546041,0.005009016,24.5243178,0.002930026,580.2818579,0.069328776,800.8494415,0.095680937,6.216563868,0.002645346,118.1434049,0.050273789,27.60336113,0.003297893,14.73043251,0.001759908,8.815444946,0.001053219,2.038571596,0.000243557,9.090927124,0.001086132,3.250695229,0.000388375,3.856757164,0.000460783,0.385675699,4.61E-05,0.165289581,1.97E-05,10.8540163,0.001296776,13.4986496,0.001612742,0,0,1.334431887,0.000567843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4782,2602,710,3066,1391,1390,199,97,2227,3186,121,497,38.6484319,-121.460413,0
110,6067006702,California,Sacramento,1,7560,1845,0,20,0.0026455,0,1,0,1,1,1,44,34167,0,1,0,1,0,0,1,0,6236.742946,0,0,4500.101144,0,6236.742946,0.824965998,4500.101144,0.595251474,2340.058838,0.309531592,396.298487,0.052420435,1552.468113,0.205352925,1253.229027,0.165771035,1623.091989,0.214694707,168.332314,0.022266179,59.72129666,0.007899642,1579.900204,0.208981508,1993.960134,0.26375134,110.0534145,0.059649547,572.2228287,0.310147875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4557,2825,491,1774,1592,2057,221,71,1845,2325,135,671,38.6327403,-121.459252,0
111,6067006800,California,Sacramento,1,7455,2057,0,53,0.0071093,0,0,0,0,0,1,42.7,26415,0,0,0,0,0,0,0,0,415.9941253,0,0,315.0373299,0,415.9941253,0.055800687,315.0373299,0.042258528,143.1258713,0.019198641,29.5752434,0.003967169,212.6518247,0.028524725,37.62629957,0.005047123,17.27595984,0.002317366,14.73846671,0.001976991,3.869153467,0.000519001,129.8324234,0.017415483,244.2214319,0.032759414,18.63981973,0.009061653,31.77786437,0.015448646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6148,2557,462,2958,886,977,102,112,2420,3970,505,622,38.6174056,-121.4564773,0
112,6067006900,California,Sacramento,1,4763,2081,0,44,0.0092379,0,1,0,1,1,1,30.7,35969,0,1,0,1,0,0,1,0.11903403,2278.068127,0.11903403,0.013401182,891.9729145,0.013401182,2278.068127,0.478284301,891.9729145,0.18727124,409.6059173,0.085997463,397.5062466,0.083457117,1534.797393,0.322233339,197.1758266,0.041397402,160.184346,0.033630978,10.76407045,0.002259935,35.38317634,0.007428758,339.7633129,0.071333889,554.1212622,0.116338707,155.0841806,0.074523873,290.9241216,0.139800155,0.11903403,2.50E-05,0.013401182,2.81E-06,0,0,0,0,0.059517015,1.25E-05,0.059517015,1.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2164,1069,650,2770,582,305,34,94,978,1481,406,504,38.6018703,-121.4578647,0
113,6067007001,California,Sacramento,1,3842,1162,0,13,0.0033837,0,1,0,0,0,1,39.7,39421,0,1,0,1,0,0,0,0,557.2649015,0,0,325.7170922,0,557.2649015,0.145045524,325.7170922,0.084778004,174.810466,0.045499861,69.80506901,0.01816894,310.8101942,0.08089802,30.90595411,0.008044236,30.36877775,0.007904419,1.906195905,0.000496147,15.29023349,0.003979759,167.9835453,0.043722943,354.6972111,0.092320982,22.48370042,0.01934914,46.39263913,0.039924819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2941,1236,305,1789,225,302,40,91,1395,2178,203,350,38.6233797,-121.4729191,0
114,6067007004,California,Sacramento,1,7533,2627,0,6,0.0007965,0,1,0,0,0,1,29.4,34811,0,1,0,1,0,0,0,0,1880.529968,0,0,939.9512782,0,1880.529968,0.249638918,939.9512782,0.124777815,509.6732481,0.067658735,95.82261857,0.012720379,787.2329212,0.104504569,317.4675123,0.04214357,239.2172134,0.031755902,18.40237184,0.002442901,27.0465175,0.003590405,491.1634201,0.065201569,781.8760324,0.103793446,10.05886943,0.003829033,116.3695121,0.044297492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640,2139,245,2780,1419,919,77,85,2253,3252,143,474,38.6327983,-121.4898006,0
115,6067007007,California,Sacramento,1,5356,1570,0,31,0.0057879,0,1,0,0,0,1,24.2,56523,0,1,0,1,0,0,0,0.223698676,1941.620608,0.223698676,0.175466254,855.5771744,0.175466254,1941.620608,0.362513183,855.5771744,0.159741817,559.0615378,0.104380422,184.6859318,0.034482063,799.2905465,0.149232738,243.8903472,0.045535912,151.42891,0.028272761,27.74958178,0.005181027,29.1614092,0.005444625,690.0997899,0.128846115,1081.10874,0.201850026,12.45388465,0.007932411,93.45552971,0.059525815,0.223698676,4.18E-05,0.175466254,3.28E-05,0.018641556,3.48E-06,0,0,0.186415553,3.48E-05,0.018641556,3.48E-06,0,0,0,0,0.018641556,3.48E-06,0,0,0.018641556,3.48E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2956,1620,587,2578,557,352,60,73,1736,2899,97,289,38.6030702,-121.4819301,0
116,6067007010,California,Sacramento,1,3626,1859,0,0,0,0,0,0,0,1,0,18.3,58787,1,1,1,1,1,0,1,3618.496034,3626.000073,3618.496034,1347.675202,1348.937628,1347.675202,3626.000073,1.00000002,1348.937628,0.372018099,643.0000175,0.177330396,148.0000034,0.040816327,2024.000026,0.558190851,508.0000084,0.140099285,338.0000087,0.093215667,10.00000045,0.00275786,33.00000051,0.009100938,713.0000116,0.196635414,846.0000229,0.233314954,110.7422453,0.059570869,51.66703128,0.027792916,3618.496034,0.997930511,1347.675202,0.37166994,642.5701074,0.177211833,147.6291828,0.04071406,2019.505358,0.556951285,504.9906374,0.139269343,338.0000087,0.093215667,10.00000045,0.00275786,33.00000051,0.009100938,713.0000116,0.196635414,846.0000229,0.233314954,110.6482994,0.059520333,51.54046907,0.027724835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246,643,148,2024,508,338,10,33,713,846,99,51,38.6099173,-121.5148924,0
117,6067007011,California,Sacramento,1,5788,2378,0,0,0,0,1,0,1,1,1,22.5,49071,0,1,0,1,0,0,1,0,5117.147223,0,0,2421.479939,0,5117.147223,0.884095927,2421.479939,0.418362118,1249.669881,0.215907029,208.2768607,0.035984254,1993.737945,0.344460599,1017.591767,0.175810603,534.4833628,0.092343359,54.18294543,0.009361255,68.74069999,0.011876417,1448.410473,0.250243689,1841.79283,0.318208851,131.8539606,0.055447418,372.9823447,0.156847075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2895,1408,232,2189,1226,599,67,74,1633,2055,129,422,38.6170872,-121.5081768,0
